row,uri,label,resource,dbpl,score,combined,editdist,altLabel,definition
171,http://purl.dataone.org/odo/ECSO_00000562,chlorophyll,http://dbpedia.org/resource/Chlorophyll,Chlorophyll,1.3862944,1.260267636,1,C55H70O6N4Mg,"Chlorophyll (also chlorophyl)  is a term used for several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, chloros (""green"") and φύλλον, phyllon (""leaf""). Chlorophyll is an extremely important biomolecule, critical in photosynthesis, which allows plants to absorb energy from light."
170,http://purl.dataone.org/odo/ECSO_00000562,chlorophyll,http://dbpedia.org/resource/Chlorophyll,Chlorophyll,1.3862944,1.260267636,1,C35H30O5N4Mg,"Chlorophyll (also chlorophyl)  is a term used for several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, chloros (""green"") and φύλλον, phyllon (""leaf""). Chlorophyll is an extremely important biomolecule, critical in photosynthesis, which allows plants to absorb energy from light."
169,http://purl.dataone.org/odo/ECSO_00000562,chlorophyll,http://dbpedia.org/resource/Chlorophyll,Chlorophyll,1.3862944,1.260267636,1,Bladgroen,"Chlorophyll (also chlorophyl)  is a term used for several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, chloros (""green"") and φύλλον, phyllon (""leaf""). Chlorophyll is an extremely important biomolecule, critical in photosynthesis, which allows plants to absorb energy from light."
162,http://purl.dataone.org/odo/ECSO_00000562,chlorophyll,http://dbpedia.org/resource/Chlorophyll,Chlorophyll,1.3862944,1.260267636,1,Clorophyl,"Chlorophyll (also chlorophyl)  is a term used for several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, chloros (""green"") and φύλλον, phyllon (""leaf""). Chlorophyll is an extremely important biomolecule, critical in photosynthesis, which allows plants to absorb energy from light."
163,http://purl.dataone.org/odo/ECSO_00000562,chlorophyll,http://dbpedia.org/resource/Chlorophyll,Chlorophyll,1.3862944,1.260267636,1,Chlorophylle,"Chlorophyll (also chlorophyl)  is a term used for several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, chloros (""green"") and φύλλον, phyllon (""leaf""). Chlorophyll is an extremely important biomolecule, critical in photosynthesis, which allows plants to absorb energy from light."
145,http://purl.dataone.org/odo/ECSO_00000517,moisture,http://dbpedia.org/resource/Moisture,Moisture,1.3862944,1.260267636,1,潮濕,"Moisture refers to the presence of a liquid, especially water, often in trace amounts. Small amounts of water may be found, for example, in the air (humidity), in foods, and in various commercial products. Moisture also refers to the amount of water vapour present in the air."
161,http://purl.dataone.org/odo/ECSO_00000562,chlorophyll,http://dbpedia.org/resource/Chlorophyll,Chlorophyll,1.3862944,1.260267636,1,Leaf green,"Chlorophyll (also chlorophyl)  is a term used for several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, chloros (""green"") and φύλλον, phyllon (""leaf""). Chlorophyll is an extremely important biomolecule, critical in photosynthesis, which allows plants to absorb energy from light."
272,http://purl.dataone.org/odo/ECSO_00001114,biomass,http://dbpedia.org/resource/Biomass,Biomass,1.3862944,1.260267636,1,Biomasa,"Biomass is biological material derived from living, or recently living organisms. In the context of biomass as a resource for making energy, it most often refers to plants or plant-based materials which are not used for food or feed, and are specifically called lignocellulosic biomass . As an energy source, biomass can either be used directly via combustion to produce heat, or indirectly after converting it to various forms of biofuel."
270,http://purl.dataone.org/odo/ECSO_00001114,biomass,http://dbpedia.org/resource/Biomass,Biomass,1.3862944,1.260267636,1,生物质,"Biomass is biological material derived from living, or recently living organisms. In the context of biomass as a resource for making energy, it most often refers to plants or plant-based materials which are not used for food or feed, and are specifically called lignocellulosic biomass . As an energy source, biomass can either be used directly via combustion to produce heat, or indirectly after converting it to various forms of biofuel."
269,http://purl.dataone.org/odo/ECSO_00001114,biomass,http://dbpedia.org/resource/Biomass,Biomass,1.3862944,1.260267636,1,バイオマス,"Biomass is biological material derived from living, or recently living organisms. In the context of biomass as a resource for making energy, it most often refers to plants or plant-based materials which are not used for food or feed, and are specifically called lignocellulosic biomass . As an energy source, biomass can either be used directly via combustion to produce heat, or indirectly after converting it to various forms of biofuel."
268,http://purl.dataone.org/odo/ECSO_00001114,biomass,http://dbpedia.org/resource/Biomass,Biomass,1.3862944,1.260267636,1,Biomas,"Biomass is biological material derived from living, or recently living organisms. In the context of biomass as a resource for making energy, it most often refers to plants or plant-based materials which are not used for food or feed, and are specifically called lignocellulosic biomass . As an energy source, biomass can either be used directly via combustion to produce heat, or indirectly after converting it to various forms of biofuel."
267,http://purl.dataone.org/odo/ECSO_00001114,biomass,http://dbpedia.org/resource/Biomass,Biomass,1.3862944,1.260267636,1,Biomass Fuelled Power Plants,"Biomass is biological material derived from living, or recently living organisms. In the context of biomass as a resource for making energy, it most often refers to plants or plant-based materials which are not used for food or feed, and are specifically called lignocellulosic biomass . As an energy source, biomass can either be used directly via combustion to produce heat, or indirectly after converting it to various forms of biofuel."
266,http://purl.dataone.org/odo/ECSO_00000564,pheophytin,http://dbpedia.org/resource/Pheophytin,Pheophytin,1.3862944,1.260267636,1,Phaeophytin,"Pheophytin  or phaeophytin (abbreviated Pheo) is a chemical compound that serves as the first electron carrier intermediate in the electron transfer pathway of photosystem II (PS II) in plants, and the photosynthetic reaction center (RC P870) found in purple bacteria. In both PS II and RC P870, light drives electrons from the reaction center through pheophytin, which then passes the electrons to a quinone (QA) in RC P870 and RC P680."
265,http://purl.dataone.org/odo/ECSO_00000564,pheophytin,http://dbpedia.org/resource/Pheophytin,Pheophytin,1.3862944,1.260267636,1,Pheophytin,"Pheophytin  or phaeophytin (abbreviated Pheo) is a chemical compound that serves as the first electron carrier intermediate in the electron transfer pathway of photosystem II (PS II) in plants, and the photosynthetic reaction center (RC P870) found in purple bacteria. In both PS II and RC P870, light drives electrons from the reaction center through pheophytin, which then passes the electrons to a quinone (QA) in RC P870 and RC P680."
264,http://purl.dataone.org/odo/ECSO_00000564,pheophytin,http://dbpedia.org/resource/Pheophytin,Pheophytin,1.3862944,1.260267636,1,Phacophytin,"Pheophytin  or phaeophytin (abbreviated Pheo) is a chemical compound that serves as the first electron carrier intermediate in the electron transfer pathway of photosystem II (PS II) in plants, and the photosynthetic reaction center (RC P870) found in purple bacteria. In both PS II and RC P870, light drives electrons from the reaction center through pheophytin, which then passes the electrons to a quinone (QA) in RC P870 and RC P680."
263,http://purl.dataone.org/odo/ECSO_00000564,pheophytin,http://dbpedia.org/resource/Pheophytin,Pheophytin,1.3862944,1.260267636,1,Phäophytine,"Pheophytin  or phaeophytin (abbreviated Pheo) is a chemical compound that serves as the first electron carrier intermediate in the electron transfer pathway of photosystem II (PS II) in plants, and the photosynthetic reaction center (RC P870) found in purple bacteria. In both PS II and RC P870, light drives electrons from the reaction center through pheophytin, which then passes the electrons to a quinone (QA) in RC P870 and RC P680."
262,http://purl.dataone.org/odo/ECSO_00000564,pheophytin,http://dbpedia.org/resource/Pheophytin,Pheophytin,1.3862944,1.260267636,1,Phéophytine,"Pheophytin  or phaeophytin (abbreviated Pheo) is a chemical compound that serves as the first electron carrier intermediate in the electron transfer pathway of photosystem II (PS II) in plants, and the photosynthetic reaction center (RC P870) found in purple bacteria. In both PS II and RC P870, light drives electrons from the reaction center through pheophytin, which then passes the electrons to a quinone (QA) in RC P870 and RC P680."
261,http://purl.dataone.org/odo/ECSO_00000564,pheophytin,http://dbpedia.org/resource/Pheophytin,Pheophytin,1.3862944,1.260267636,1,脫鎂葉綠素,"Pheophytin  or phaeophytin (abbreviated Pheo) is a chemical compound that serves as the first electron carrier intermediate in the electron transfer pathway of photosystem II (PS II) in plants, and the photosynthetic reaction center (RC P870) found in purple bacteria. In both PS II and RC P870, light drives electrons from the reaction center through pheophytin, which then passes the electrons to a quinone (QA) in RC P870 and RC P680."
260,http://purl.dataone.org/odo/ECSO_00000564,pheophytin,http://dbpedia.org/resource/Pheophytin,Pheophytin,1.3862944,1.260267636,1,フェオフィチン,"Pheophytin  or phaeophytin (abbreviated Pheo) is a chemical compound that serves as the first electron carrier intermediate in the electron transfer pathway of photosystem II (PS II) in plants, and the photosynthetic reaction center (RC P870) found in purple bacteria. In both PS II and RC P870, light drives electrons from the reaction center through pheophytin, which then passes the electrons to a quinone (QA) in RC P870 and RC P680."
259,http://purl.dataone.org/odo/ECSO_00000564,pheophytin,http://dbpedia.org/resource/Pheophytin,Pheophytin,1.3862944,1.260267636,1,Feofityna,"Pheophytin  or phaeophytin (abbreviated Pheo) is a chemical compound that serves as the first electron carrier intermediate in the electron transfer pathway of photosystem II (PS II) in plants, and the photosynthetic reaction center (RC P870) found in purple bacteria. In both PS II and RC P870, light drives electrons from the reaction center through pheophytin, which then passes the electrons to a quinone (QA) in RC P870 and RC P680."
154,http://purl.dataone.org/odo/ECSO_00000562,chlorophyll,http://dbpedia.org/resource/Chlorophyll,Chlorophyll,1.3862944,1.260267636,1,Хлорофилл,"Chlorophyll (also chlorophyl)  is a term used for several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, chloros (""green"") and φύλλον, phyllon (""leaf""). Chlorophyll is an extremely important biomolecule, critical in photosynthesis, which allows plants to absorb energy from light."
155,http://purl.dataone.org/odo/ECSO_00000562,chlorophyll,http://dbpedia.org/resource/Chlorophyll,Chlorophyll,1.3862944,1.260267636,1,Chlorophil,"Chlorophyll (also chlorophyl)  is a term used for several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, chloros (""green"") and φύλλον, phyllon (""leaf""). Chlorophyll is an extremely important biomolecule, critical in photosynthesis, which allows plants to absorb energy from light."
156,http://purl.dataone.org/odo/ECSO_00000562,chlorophyll,http://dbpedia.org/resource/Chlorophyll,Chlorophyll,1.3862944,1.260267636,1,Clorofilla,"Chlorophyll (also chlorophyl)  is a term used for several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, chloros (""green"") and φύλλον, phyllon (""leaf""). Chlorophyll is an extremely important biomolecule, critical in photosynthesis, which allows plants to absorb energy from light."
157,http://purl.dataone.org/odo/ECSO_00000562,chlorophyll,http://dbpedia.org/resource/Chlorophyll,Chlorophyll,1.3862944,1.260267636,1,Clorofill,"Chlorophyll (also chlorophyl)  is a term used for several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, chloros (""green"") and φύλλον, phyllon (""leaf""). Chlorophyll is an extremely important biomolecule, critical in photosynthesis, which allows plants to absorb energy from light."
158,http://purl.dataone.org/odo/ECSO_00000562,chlorophyll,http://dbpedia.org/resource/Chlorophyll,Chlorophyll,1.3862944,1.260267636,1,C54H70O6N4Mg,"Chlorophyll (also chlorophyl)  is a term used for several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, chloros (""green"") and φύλλον, phyllon (""leaf""). Chlorophyll is an extremely important biomolecule, critical in photosynthesis, which allows plants to absorb energy from light."
271,http://purl.dataone.org/odo/ECSO_00001114,biomass,http://dbpedia.org/resource/Biomass,Biomass,1.3862944,1.260267636,1,Biomassa,"Biomass is biological material derived from living, or recently living organisms. In the context of biomass as a resource for making energy, it most often refers to plants or plant-based materials which are not used for food or feed, and are specifically called lignocellulosic biomass . As an energy source, biomass can either be used directly via combustion to produce heat, or indirectly after converting it to various forms of biofuel."
273,http://purl.dataone.org/odo/ECSO_00001114,biomass,http://dbpedia.org/resource/Biomass,Biomass,1.3862944,1.260267636,1,Vegetable matter,"Biomass is biological material derived from living, or recently living organisms. In the context of biomass as a resource for making energy, it most often refers to plants or plant-based materials which are not used for food or feed, and are specifically called lignocellulosic biomass . As an energy source, biomass can either be used directly via combustion to produce heat, or indirectly after converting it to various forms of biofuel."
143,http://purl.dataone.org/odo/ECSO_00000517,moisture,http://dbpedia.org/resource/Moisture,Moisture,1.3862944,1.260267636,1,Damp,"Moisture refers to the presence of a liquid, especially water, often in trace amounts. Small amounts of water may be found, for example, in the air (humidity), in foods, and in various commercial products. Moisture also refers to the amount of water vapour present in the air."
274,http://purl.dataone.org/odo/ECSO_00001114,biomass,http://dbpedia.org/resource/Biomass,Biomass,1.3862944,1.260267636,1,Waste fuel,"Biomass is biological material derived from living, or recently living organisms. In the context of biomass as a resource for making energy, it most often refers to plants or plant-based materials which are not used for food or feed, and are specifically called lignocellulosic biomass . As an energy source, biomass can either be used directly via combustion to produce heat, or indirectly after converting it to various forms of biofuel."
144,http://purl.dataone.org/odo/ECSO_00000517,moisture,http://dbpedia.org/resource/Moisture,Moisture,1.3862944,1.260267636,1,Moisture,"Moisture refers to the presence of a liquid, especially water, often in trace amounts. Small amounts of water may be found, for example, in the air (humidity), in foods, and in various commercial products. Moisture also refers to the amount of water vapour present in the air."
287,http://purl.dataone.org/odo/ECSO_00001114,biomass,http://dbpedia.org/resource/Biomass,Biomass,1.3862944,1.260267636,1,European Biomass Industry Association,"Biomass is biological material derived from living, or recently living organisms. In the context of biomass as a resource for making energy, it most often refers to plants or plant-based materials which are not used for food or feed, and are specifically called lignocellulosic biomass . As an energy source, biomass can either be used directly via combustion to produce heat, or indirectly after converting it to various forms of biofuel."
146,http://purl.dataone.org/odo/ECSO_00000517,moisture,http://dbpedia.org/resource/Moisture,Moisture,1.3862944,1.260267636,1,Humidité,"Moisture refers to the presence of a liquid, especially water, often in trace amounts. Small amounts of water may be found, for example, in the air (humidity), in foods, and in various commercial products. Moisture also refers to the amount of water vapour present in the air."
147,http://purl.dataone.org/odo/ECSO_00000517,moisture,http://dbpedia.org/resource/Moisture,Moisture,1.3862944,1.260267636,1,水分,"Moisture refers to the presence of a liquid, especially water, often in trace amounts. Small amounts of water may be found, for example, in the air (humidity), in foods, and in various commercial products. Moisture also refers to the amount of water vapour present in the air."
148,http://purl.dataone.org/odo/ECSO_00000517,moisture,http://dbpedia.org/resource/Moisture,Moisture,1.3862944,1.260267636,1,Due point,"Moisture refers to the presence of a liquid, especially water, often in trace amounts. Small amounts of water may be found, for example, in the air (humidity), in foods, and in various commercial products. Moisture also refers to the amount of water vapour present in the air."
149,http://purl.dataone.org/odo/ECSO_00000517,moisture,http://dbpedia.org/resource/Moisture,Moisture,1.3862944,1.260267636,1,Feuchtigkeit,"Moisture refers to the presence of a liquid, especially water, often in trace amounts. Small amounts of water may be found, for example, in the air (humidity), in foods, and in various commercial products. Moisture also refers to the amount of water vapour present in the air."
150,http://purl.dataone.org/odo/ECSO_00000517,moisture,http://dbpedia.org/resource/Moisture,Moisture,1.3862944,1.260267636,1,Humedad,"Moisture refers to the presence of a liquid, especially water, often in trace amounts. Small amounts of water may be found, for example, in the air (humidity), in foods, and in various commercial products. Moisture also refers to the amount of water vapour present in the air."
151,http://purl.dataone.org/odo/ECSO_00000517,moisture,http://dbpedia.org/resource/Moisture,Moisture,1.3862944,1.260267636,1,رطوبة,"Moisture refers to the presence of a liquid, especially water, often in trace amounts. Small amounts of water may be found, for example, in the air (humidity), in foods, and in various commercial products. Moisture also refers to the amount of water vapour present in the air."
152,http://purl.dataone.org/odo/ECSO_00000517,moisture,http://dbpedia.org/resource/Moisture,Moisture,1.3862944,1.260267636,1,Wilgoć,"Moisture refers to the presence of a liquid, especially water, often in trace amounts. Small amounts of water may be found, for example, in the air (humidity), in foods, and in various commercial products. Moisture also refers to the amount of water vapour present in the air."
153,http://purl.dataone.org/odo/ECSO_00000562,chlorophyll,http://dbpedia.org/resource/Chlorophyll,Chlorophyll,1.3862944,1.260267636,1,Chlorophylls,"Chlorophyll (also chlorophyl)  is a term used for several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, chloros (""green"") and φύλλον, phyllon (""leaf""). Chlorophyll is an extremely important biomolecule, critical in photosynthesis, which allows plants to absorb energy from light."
281,http://purl.dataone.org/odo/ECSO_00001114,biomass,http://dbpedia.org/resource/Biomass,Biomass,1.3862944,1.260267636,1,Biomasse (énergie),"Biomass is biological material derived from living, or recently living organisms. In the context of biomass as a resource for making energy, it most often refers to plants or plant-based materials which are not used for food or feed, and are specifically called lignocellulosic biomass . As an energy source, biomass can either be used directly via combustion to produce heat, or indirectly after converting it to various forms of biofuel."
280,http://purl.dataone.org/odo/ECSO_00001114,biomass,http://dbpedia.org/resource/Biomass,Biomass,1.3862944,1.260267636,1,Biogenic material,"Biomass is biological material derived from living, or recently living organisms. In the context of biomass as a resource for making energy, it most often refers to plants or plant-based materials which are not used for food or feed, and are specifically called lignocellulosic biomass . As an energy source, biomass can either be used directly via combustion to produce heat, or indirectly after converting it to various forms of biofuel."
279,http://purl.dataone.org/odo/ECSO_00001114,biomass,http://dbpedia.org/resource/Biomass,Biomass,1.3862944,1.260267636,1,Living biomass,"Biomass is biological material derived from living, or recently living organisms. In the context of biomass as a resource for making energy, it most often refers to plants or plant-based materials which are not used for food or feed, and are specifically called lignocellulosic biomass . As an energy source, biomass can either be used directly via combustion to produce heat, or indirectly after converting it to various forms of biofuel."
278,http://purl.dataone.org/odo/ECSO_00001114,biomass,http://dbpedia.org/resource/Biomass,Biomass,1.3862944,1.260267636,1,Biofules,"Biomass is biological material derived from living, or recently living organisms. In the context of biomass as a resource for making energy, it most often refers to plants or plant-based materials which are not used for food or feed, and are specifically called lignocellulosic biomass . As an energy source, biomass can either be used directly via combustion to produce heat, or indirectly after converting it to various forms of biofuel."
277,http://purl.dataone.org/odo/ECSO_00001114,biomass,http://dbpedia.org/resource/Biomass,Biomass,1.3862944,1.260267636,1,Биомасса,"Biomass is biological material derived from living, or recently living organisms. In the context of biomass as a resource for making energy, it most often refers to plants or plant-based materials which are not used for food or feed, and are specifically called lignocellulosic biomass . As an energy source, biomass can either be used directly via combustion to produce heat, or indirectly after converting it to various forms of biofuel."
276,http://purl.dataone.org/odo/ECSO_00001114,biomass,http://dbpedia.org/resource/Biomass,Biomass,1.3862944,1.260267636,1,Biomasse,"Biomass is biological material derived from living, or recently living organisms. In the context of biomass as a resource for making energy, it most often refers to plants or plant-based materials which are not used for food or feed, and are specifically called lignocellulosic biomass . As an energy source, biomass can either be used directly via combustion to produce heat, or indirectly after converting it to various forms of biofuel."
275,http://purl.dataone.org/odo/ECSO_00001114,biomass,http://dbpedia.org/resource/Biomass,Biomass,1.3862944,1.260267636,1,Biomassa,"Biomass is biological material derived from living, or recently living organisms. In the context of biomass as a resource for making energy, it most often refers to plants or plant-based materials which are not used for food or feed, and are specifically called lignocellulosic biomass . As an energy source, biomass can either be used directly via combustion to produce heat, or indirectly after converting it to various forms of biofuel."
286,http://purl.dataone.org/odo/ECSO_00001114,biomass,http://dbpedia.org/resource/Biomass,Biomass,1.3862944,1.260267636,1,Biomass burning,"Biomass is biological material derived from living, or recently living organisms. In the context of biomass as a resource for making energy, it most often refers to plants or plant-based materials which are not used for food or feed, and are specifically called lignocellulosic biomass . As an energy source, biomass can either be used directly via combustion to produce heat, or indirectly after converting it to various forms of biofuel."
424,http://purl.dataone.org/odo/ECSO_00000510,circumference,http://dbpedia.org/resource/Circumference,Circumference,1.3862944,1.260267636,1,C=2*pi*r,"Circumference (from Latin circumferentia, meaning ""carrying around"") is the linear distance around the edge of a closed curve or circular object. The circumference of a circle is of special importance in geometry and trigonometry. Informally ""circumference"" may also refer to the edge itself rather than to the length of the edge."
288,http://purl.dataone.org/odo/ECSO_00001114,biomass,http://dbpedia.org/resource/Biomass,Biomass,1.3862944,1.260267636,1,كتلة حيوية,"Biomass is biological material derived from living, or recently living organisms. In the context of biomass as a resource for making energy, it most often refers to plants or plant-based materials which are not used for food or feed, and are specifically called lignocellulosic biomass . As an energy source, biomass can either be used directly via combustion to produce heat, or indirectly after converting it to various forms of biofuel."
82,http://purl.dataone.org/odo/ECSO_00000504,phytoplankton,http://dbpedia.org/resource/Phytoplankton,Phytoplankton,1.3862944,1.260267636,1,Fitoplankton,"Phytoplankton /ˌfaɪtoʊˈplæŋktən/ are the autotrophic components of the plankton community and a key factor of oceans, seas and freshwater basin ecosystems. The name comes from the Greek words φυτόν (phyton), meaning ""plant"", and πλαγκτός (planktos), meaning ""wanderer"" or ""drifter"". Most phytoplankton are too small to be individually seen with the unaided eye."
84,http://purl.dataone.org/odo/ECSO_00000504,phytoplankton,http://dbpedia.org/resource/Phytoplankton,Phytoplankton,1.3862944,1.260267636,1,Planktonic algae,"Phytoplankton /ˌfaɪtoʊˈplæŋktən/ are the autotrophic components of the plankton community and a key factor of oceans, seas and freshwater basin ecosystems. The name comes from the Greek words φυτόν (phyton), meaning ""plant"", and πλαγκτός (planktos), meaning ""wanderer"" or ""drifter"". Most phytoplankton are too small to be individually seen with the unaided eye."
85,http://purl.dataone.org/odo/ECSO_00000504,phytoplankton,http://dbpedia.org/resource/Phytoplankton,Phytoplankton,1.3862944,1.260267636,1,Fitoplancton,"Phytoplankton /ˌfaɪtoʊˈplæŋktən/ are the autotrophic components of the plankton community and a key factor of oceans, seas and freshwater basin ecosystems. The name comes from the Greek words φυτόν (phyton), meaning ""plant"", and πλαγκτός (planktos), meaning ""wanderer"" or ""drifter"". Most phytoplankton are too small to be individually seen with the unaided eye."
289,http://purl.dataone.org/odo/ECSO_00001114,biomass,http://dbpedia.org/resource/Biomass,Biomass,1.3862944,1.260267636,1,Dendrothermal energy,"Biomass is biological material derived from living, or recently living organisms. In the context of biomass as a resource for making energy, it most often refers to plants or plant-based materials which are not used for food or feed, and are specifically called lignocellulosic biomass . As an energy source, biomass can either be used directly via combustion to produce heat, or indirectly after converting it to various forms of biofuel."
159,http://purl.dataone.org/odo/ECSO_00000562,chlorophyll,http://dbpedia.org/resource/Chlorophyll,Chlorophyll,1.3862944,1.260267636,1,Leaf-green,"Chlorophyll (also chlorophyl)  is a term used for several closely related green pigments found in cyanobacteria and the chloroplasts of algae and plants. Its name is derived from the Greek words χλωρός, chloros (""green"") and φύλλον, phyllon (""leaf""). Chlorophyll is an extremely important biomolecule, critical in photosynthesis, which allows plants to absorb energy from light."
197,http://purl.dataone.org/odo/ECSO_00000511,height,http://dbpedia.org/resource/Height,Height,1.3862944,1.260267636,1,The 3rd Dimension,"Height is the measurement of vertical distance, but has two meanings in common use.  It can either indicate how ""tall"" something is, or how ""high up"" it is.  For example ""The height of the building is 50 m"" or ""The height of the airplane is 10,000 m"".  When used to describe how high something like an airplane or mountain peak is from sea level, height is more often called altitude.  Height is measured along the vertical (y) axis between a specified point and another point."
196,http://purl.dataone.org/odo/ECSO_00000511,height,http://dbpedia.org/resource/Height,Height,1.3862944,1.260267636,1,Altura (medida),"Height is the measurement of vertical distance, but has two meanings in common use.  It can either indicate how ""tall"" something is, or how ""high up"" it is.  For example ""The height of the building is 50 m"" or ""The height of the airplane is 10,000 m"".  When used to describe how high something like an airplane or mountain peak is from sea level, height is more often called altitude.  Height is measured along the vertical (y) axis between a specified point and another point."
195,http://purl.dataone.org/odo/ECSO_00000511,height,http://dbpedia.org/resource/Height,Height,1.3862944,1.260267636,1,Hieght,"Height is the measurement of vertical distance, but has two meanings in common use.  It can either indicate how ""tall"" something is, or how ""high up"" it is.  For example ""The height of the building is 50 m"" or ""The height of the airplane is 10,000 m"".  When used to describe how high something like an airplane or mountain peak is from sea level, height is more often called altitude.  Height is measured along the vertical (y) axis between a specified point and another point."
194,http://purl.dataone.org/odo/ECSO_00000511,height,http://dbpedia.org/resource/Height,Height,1.3862944,1.260267636,1,Heigth,"Height is the measurement of vertical distance, but has two meanings in common use.  It can either indicate how ""tall"" something is, or how ""high up"" it is.  For example ""The height of the building is 50 m"" or ""The height of the airplane is 10,000 m"".  When used to describe how high something like an airplane or mountain peak is from sea level, height is more often called altitude.  Height is measured along the vertical (y) axis between a specified point and another point."
193,http://purl.dataone.org/odo/ECSO_00000511,height,http://dbpedia.org/resource/Height,Height,1.3862944,1.260267636,1,ارتفاع (رياضيات),"Height is the measurement of vertical distance, but has two meanings in common use.  It can either indicate how ""tall"" something is, or how ""high up"" it is.  For example ""The height of the building is 50 m"" or ""The height of the airplane is 10,000 m"".  When used to describe how high something like an airplane or mountain peak is from sea level, height is more often called altitude.  Height is measured along the vertical (y) axis between a specified point and another point."
192,http://purl.dataone.org/odo/ECSO_00000511,height,http://dbpedia.org/resource/Height,Height,1.3862944,1.260267636,1,高さ,"Height is the measurement of vertical distance, but has two meanings in common use.  It can either indicate how ""tall"" something is, or how ""high up"" it is.  For example ""The height of the building is 50 m"" or ""The height of the airplane is 10,000 m"".  When used to describe how high something like an airplane or mountain peak is from sea level, height is more often called altitude.  Height is measured along the vertical (y) axis between a specified point and another point."
191,http://purl.dataone.org/odo/ECSO_00000511,height,http://dbpedia.org/resource/Height,Height,1.3862944,1.260267636,1,Height,"Height is the measurement of vertical distance, but has two meanings in common use.  It can either indicate how ""tall"" something is, or how ""high up"" it is.  For example ""The height of the building is 50 m"" or ""The height of the airplane is 10,000 m"".  When used to describe how high something like an airplane or mountain peak is from sea level, height is more often called altitude.  Height is measured along the vertical (y) axis between a specified point and another point."
190,http://purl.dataone.org/odo/ECSO_00000511,height,http://dbpedia.org/resource/Height,Height,1.3862944,1.260267636,1,Heighth,"Height is the measurement of vertical distance, but has two meanings in common use.  It can either indicate how ""tall"" something is, or how ""high up"" it is.  For example ""The height of the building is 50 m"" or ""The height of the airplane is 10,000 m"".  When used to describe how high something like an airplane or mountain peak is from sea level, height is more often called altitude.  Height is measured along the vertical (y) axis between a specified point and another point."
189,http://purl.dataone.org/odo/ECSO_00000511,height,http://dbpedia.org/resource/Height,Height,1.3862944,1.260267636,1,高度,"Height is the measurement of vertical distance, but has two meanings in common use.  It can either indicate how ""tall"" something is, or how ""high up"" it is.  For example ""The height of the building is 50 m"" or ""The height of the airplane is 10,000 m"".  When used to describe how high something like an airplane or mountain peak is from sea level, height is more often called altitude.  Height is measured along the vertical (y) axis between a specified point and another point."
188,http://purl.dataone.org/odo/ECSO_00000511,height,http://dbpedia.org/resource/Height,Height,1.3862944,1.260267636,1,Высота,"Height is the measurement of vertical distance, but has two meanings in common use.  It can either indicate how ""tall"" something is, or how ""high up"" it is.  For example ""The height of the building is 50 m"" or ""The height of the airplane is 10,000 m"".  When used to describe how high something like an airplane or mountain peak is from sea level, height is more often called altitude.  Height is measured along the vertical (y) axis between a specified point and another point."
187,http://purl.dataone.org/odo/ECSO_00000511,height,http://dbpedia.org/resource/Height,Height,1.3862944,1.260267636,1,Absolute height,"Height is the measurement of vertical distance, but has two meanings in common use.  It can either indicate how ""tall"" something is, or how ""high up"" it is.  For example ""The height of the building is 50 m"" or ""The height of the airplane is 10,000 m"".  When used to describe how high something like an airplane or mountain peak is from sea level, height is more often called altitude.  Height is measured along the vertical (y) axis between a specified point and another point."
186,http://purl.dataone.org/odo/ECSO_00000511,height,http://dbpedia.org/resource/Height,Height,1.3862944,1.260267636,1,Höhe,"Height is the measurement of vertical distance, but has two meanings in common use.  It can either indicate how ""tall"" something is, or how ""high up"" it is.  For example ""The height of the building is 50 m"" or ""The height of the airplane is 10,000 m"".  When used to describe how high something like an airplane or mountain peak is from sea level, height is more often called altitude.  Height is measured along the vertical (y) axis between a specified point and another point."
185,http://purl.dataone.org/odo/ECSO_00000511,height,http://dbpedia.org/resource/Height,Height,1.3862944,1.260267636,1,Highth,"Height is the measurement of vertical distance, but has two meanings in common use.  It can either indicate how ""tall"" something is, or how ""high up"" it is.  For example ""The height of the building is 50 m"" or ""The height of the airplane is 10,000 m"".  When used to describe how high something like an airplane or mountain peak is from sea level, height is more often called altitude.  Height is measured along the vertical (y) axis between a specified point and another point."
